Sent_Date,Day_of_week,Category_name,Main_Vs_REM,Subject,Sendings,OR,Length_Of_subject,Personalization,Emoji,Urgency,Tone,Price_or_Discount,Imperative_Tone,Product,Letter_Count,Month
2024-09-03,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4515,0.0944,short,no,no,yes,no,yes,no,yes,30,September
2024-04-22,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,41040,0.1872,short,no,no,no,no,yes,no,yes,25,April
2024-05-08,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,39507,0.1639,short,no,no,yes,yes,no,no,no,15,May
2024-10-28,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,49092,0.1631,short,no,no,no,no,yes,no,yes,25,October
2024-06-04,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,825,0.1055,short,no,no,yes,yes,yes,yes,yes,24,June
2024-06-04,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,215838,0.0637,short,no,no,yes,no,yes,no,yes,30,June
2024-04-17,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,40020,0.1659,short,no,no,yes,yes,no,no,no,15,April
2024-06-09,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,220758,0.0812,short,no,no,no,no,yes,no,yes,30,June
2024-07-26,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,3687,0.0952,short,no,yes,yes,yes,yes,no,yes,30,July
2024-03-15,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,50067,0.0844,short,no,yes,yes,yes,yes,no,yes,30,March
2024-06-28,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,230619,0.0756,short,no,yes,yes,yes,yes,no,yes,30,June
2024-04-05,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,207951,0.0719,short,no,yes,yes,yes,yes,no,yes,30,April
2024-05-05,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,208185,0.0779,short,no,yes,no,yes,yes,no,yes,38,May
2024-05-19,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,210135,0.0698,short,no,no,no,no,yes,no,yes,30,May
2024-04-08,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,40842,0.1867,short,no,no,no,no,no,no,yes,43,April
2024-04-15,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,40167,0.1718,short,no,no,no,no,no,no,yes,28,April
2024-05-24,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,212637,0.0763,short,no,no,yes,yes,yes,yes,yes,28,May
2024-04-04,Monday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,29454,0.2288,short,no,no,no,no,no,no,yes,43,April
2024-09-08,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,241071,0.076,short,no,yes,no,yes,yes,no,yes,38,September
2024-08-20,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,237087,0.0662,short,no,no,yes,yes,yes,yes,yes,24,August
2024-09-29,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,240129,0.076,short,no,yes,no,yes,yes,no,yes,38,September
2024-08-23,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,4143,0.0883,short,no,yes,yes,yes,yes,no,yes,30,August
2024-11-10,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,239778,0.0758,short,no,yes,no,yes,yes,no,yes,38,November
2024-03-25,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,40368,0.1736,short,no,no,no,no,no,no,yes,28,March
2024-06-19,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,41535,0.1576,short,no,no,yes,yes,no,no,no,15,June
2024-06-23,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,228288,0.0796,short,no,no,yes,no,yes,no,yes,28,June
2024-05-17,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,210252,0.0634,short,no,yes,yes,yes,yes,no,yes,30,May
2024-05-24,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,828,0.1123,short,no,yes,yes,yes,yes,no,yes,30,May
2024-10-20,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,239931,0.076,short,no,yes,no,yes,yes,no,yes,38,October
2024-06-07,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,220854,0.0784,short,no,yes,yes,yes,yes,no,yes,30,June
2024-05-21,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,210048,0.0588,short,no,no,yes,no,yes,no,no,27,May
2024-11-01,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,239781,0.079,short,no,yes,yes,yes,yes,no,yes,30,November
2024-05-28,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,825,0.1164,short,no,no,yes,no,yes,no,no,27,May
2024-06-02,Thursday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,25482,0.1142,short,no,no,no,no,no,no,yes,43,June
2024-05-26,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,212547,0.0645,short,no,yes,no,yes,yes,no,yes,38,May
2024-07-07,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,231642,0.0727,short,no,yes,no,yes,yes,no,yes,38,July
2024-06-16,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,226002,0.074,short,no,yes,no,yes,yes,no,yes,38,June
2024-10-01,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,5076,0.0981,short,no,no,yes,no,yes,no,no,27,October
2024-08-25,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,237564,0.0637,short,no,no,yes,no,yes,no,yes,28,August
2024-12-17,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,13572,0.0959,short,no,no,yes,no,yes,no,no,27,December
2024-08-09,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,3537,0.0916,short,no,no,yes,yes,yes,yes,yes,28,August
2024-12-22,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,244071,0.0666,short,no,yes,no,yes,yes,no,yes,38,December
2024-07-30,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,3675,0.0931,short,no,no,yes,no,yes,no,no,27,July
2024-06-02,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,215898,0.0771,short,no,no,yes,no,yes,no,yes,28,June
2024-11-08,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4638,0.1074,short,no,no,no,yes,yes,yes,yes,33,November
2024-07-23,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,2652,0.0962,short,no,no,yes,yes,yes,yes,yes,24,July
2024-08-16,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,4269,0.0949,short,no,yes,yes,yes,yes,no,yes,30,August
2024-12-31,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4404,0.0681,short,no,no,yes,yes,yes,yes,yes,24,December
2024-08-23,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4242,0.0905,short,no,no,yes,yes,yes,yes,yes,28,August
